"CreationDate","UserIds","Operations","Workload","ResultStatus","ObjectIdExported","AuditDataExported","ClientIpExported","LocationExported","PrivateContentExported"
"5/13/2026 2:47:02 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 2:47:02 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 2:46:57 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 2:25:05 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update user.",,,"No","No","No","No","No"
"5/13/2026 2:25:05 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update user.",,,"No","No","No","No","No"
"5/13/2026 2:25:04 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update user.",,,"No","No","No","No","No"
"5/13/2026 2:24:53 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 2:24:50 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 2:24:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 2:24:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 2:24:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 2:24:44 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 2:03:48 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 1:57:48 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 1:57:47 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 1:57:47 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 1:57:47 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 1:57:47 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 1:57:38 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 1:44:15 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Add user.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Add user.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Add user.",,,"No","No","No","No","No"
"5/13/2026 1:44:14 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Add group.",,,"No","No","No","No","No"
"5/13/2026 1:33:51 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update service principal.",,,"No","No","No","No","No"
"5/13/2026 1:33:50 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update service principal.",,,"No","No","No","No","No"
"5/13/2026 1:33:48 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add user.",,,"No","No","No","No","No"
"5/13/2026 1:33:48 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 1:33:22 PM","ServicePrincipal_ac875d7b-8520-4293-8ae0-f18893e875e0","Add application.",,,"No","No","No","No","No"
"5/13/2026 1:33:22 PM","ServicePrincipal_ac875d7b-8520-4293-8ae0-f18893e875e0","Add service principal.",,,"No","No","No","No","No"
"5/13/2026 1:33:22 PM","ServicePrincipal_ac875d7b-8520-4293-8ae0-f18893e875e0","Update service principal.",,,"No","No","No","No","No"
"5/13/2026 1:33:22 PM","ServicePrincipal_ac875d7b-8520-4293-8ae0-f18893e875e0","Create application – Certificates and secrets management ",,,"No","No","No","No","No"
"5/13/2026 1:33:22 PM","ServicePrincipal_ac875d7b-8520-4293-8ae0-f18893e875e0","Update application.",,,"No","No","No","No","No"
"5/13/2026 1:18:55 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 1:14:48 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:36 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:19 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:11 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:02 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:01 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 12:26:01 PM","0cda8d96-61ae-4c67-99db-f849200b1dea","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:26:00 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:58 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:57 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:56 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:55 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:54 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:52 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:51 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:50 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 12:25:49 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 9:32:15 AM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/13/2026 9:32:15 AM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/13/2026 9:32:15 AM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/13/2026 6:22:12 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/13/2026 4:21:18 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/13/2026 4:21:17 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/13/2026 4:20:13 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/13/2026 3:33:34 AM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Remove-Mailbox",,,"No","No","No","No","No"
"5/13/2026 3:33:30 AM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/13/2026 12:57:52 AM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Remove-Mailbox",,,"No","No","No","No","No"
"5/13/2026 12:57:23 AM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/12/2026 7:11:07 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 7:11:05 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/12/2026 6:48:23 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:23 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:20 PM","ServicePrincipal_1fbb8dfa-5f15-4f46-bf70-2f4f52d904d5","Add registered users to device.",,,"No","No","No","No","No"
"5/12/2026 6:48:20 PM","ServicePrincipal_1fbb8dfa-5f15-4f46-bf70-2f4f52d904d5","Add registered owner to device.",,,"No","No","No","No","No"
"5/12/2026 6:48:20 PM","ServicePrincipal_1fbb8dfa-5f15-4f46-bf70-2f4f52d904d5","Add device.",,,"No","No","No","No","No"
"5/12/2026 6:48:16 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:13 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add service principal.",,,"No","No","No","No","No"
"5/12/2026 6:48:13 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:13 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add app role assignment grant to user.",,,"No","No","No","No","No"
"5/12/2026 6:48:13 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/12/2026 6:48:13 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/12/2026 6:48:09 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/12/2026 6:48:08 PM","0cda8d96-61ae-4c67-99db-f849200b1dea","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:08 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/12/2026 6:48:06 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:05 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:04 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:03 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:02 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:48:00 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:47:59 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:47:58 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:47:56 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 6:47:55 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/12/2026 6:17:03 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/12/2026 5:49:00 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:48:13 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Remove-Mailbox",,,"No","No","No","No","No"
"5/12/2026 5:47:58 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/12/2026 5:47:58 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/12/2026 5:42:06 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 5:38:39 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Remove-Mailbox",,,"No","No","No","No","No"
"5/12/2026 5:38:36 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/12/2026 5:34:00 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:33:56 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update domain.",,,"No","No","No","No","No"
"5/12/2026 5:33:56 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:31:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","New-DkimSigningConfigSelectorCnames",,,"No","No","No","No","No"
"5/12/2026 5:31:45 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:31:37 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-AcceptedDomain",,,"No","No","No","No","No"
"5/12/2026 5:31:32 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Add-FederatedDomain",,,"No","No","No","No","No"
"5/12/2026 5:31:32 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","New-AcceptedDomain",,,"No","No","No","No","No"
"5/12/2026 5:31:19 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:31:19 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Add verified domain.",,,"No","No","No","No","No"
"5/12/2026 5:30:56 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:30:56 PM","ServicePrincipal_be766538-fcf6-4c43-a4ee-6b0d8c6724b5","Set Company Information.",,,"No","No","No","No","No"
"5/12/2026 5:30:55 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add unverified domain.",,,"No","No","No","No","No"
"5/12/2026 12:30:27 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:14 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:10 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:06 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:06 PM","0cda8d96-61ae-4c67-99db-f849200b1dea","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:04 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:03 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:01 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:30:00 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:59 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:58 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:57 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:56 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:54 PM","Not Available","UserLoggedIn",,,"No","No","No","No","No"
"5/12/2026 12:29:53 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/12/2026 6:10:07 AM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/12/2026 12:31:42 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/12/2026 12:31:42 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/12/2026 12:30:30 AM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/11/2026 6:02:59 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/11/2026 4:08:21 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 4:07:46 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 3:31:27 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:31:27 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:31:26 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:56 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 3:23:55 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:17:08 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:05 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 2:10:04 PM","ServicePrincipal_45309e29-fb96-4ca4-a11c-5d1bd8b54cae","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 1:22:22 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:58:24 PM","Certificate","Update service principal.",,,"No","No","No","No","No"
"5/11/2026 12:50:20 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:50:13 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:58 PM","SeungHunJeong@democompany1016.onmicrosoft.com","AppInstalled",,,"No","No","No","No","No"
"5/11/2026 12:49:58 PM","ServicePrincipal_496c9348-9051-4db9-be7c-12537cffcc86","Add service principal.",,,"No","No","No","No","No"
"5/11/2026 12:49:58 PM","SeungHunJeong@democompany1016.onmicrosoft.com","AppInstalled",,,"No","No","No","No","No"
"5/11/2026 12:49:57 PM","seunghunjeong@democompany1016.onmicrosoft.com","FolderModified",,,"No","No","No","No","No"
"5/11/2026 12:49:57 PM","seunghunjeong@democompany1016.onmicrosoft.com","FolderModified",,,"No","No","No","No","No"
"5/11/2026 12:49:56 PM","seunghunjeong@democompany1016.onmicrosoft.com","FolderCreated",,,"No","No","No","No","No"
"5/11/2026 12:49:56 PM","seunghunjeong@democompany1016.onmicrosoft.com","FolderCreated",,,"No","No","No","No","No"
"5/11/2026 12:49:49 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:49 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/11/2026 12:49:35 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
